f,t,e
0.904,10.509158904412793,0.7063204722573678
0.906,10.497899363188296,0.70547518443602
0.908,10.475680401985407,0.7046532013555509
0.91,10.461488587659908,0.7031307219086541
0.912,10.444869071504874,0.703649975161398
0.914,10.430433928645016,0.7035373292613651
0.916,10.41588602545583,0.7028351985181556
0.918,10.406077994847521,0.7025122612683974
0.92,10.397092048968762,0.7030149593704005
0.922,10.392781564712383,0.7029217408501583
0.924,10.390916945408941,0.7023738492705025
0.926,10.392119655200508,0.7020718392421424
0.928,10.396462235738193,0.7018181452334108
0.93,10.396343870710739,0.7018108900142328
0.932,10.405054588736409,0.7019588094156727
0.934,10.412988420701087,0.7019856155426686
0.936,10.42270982117348,0.7016872905770113
0.938,10.425605264633788,0.7009658954759812
0.94,10.432229704270924,0.7023242658468589
0.942,10.434470969109126,0.7015828621822242
0.944,10.432835185689926,0.7010586233260191
0.946,10.434479264842441,0.7017333915795994
0.948,10.436666095074363,0.7012505032567745
0.95,10.44368801290574,0.7010662050116658
0.952,10.452011755274382,0.7010164628696126
0.954,10.458633811784393,0.6994675090827024
0.956,10.460460763904154,0.6994639614367335
0.958,10.46930441159459,0.699723334685501
0.96,10.477938087992062,0.6997050254624402
0.962,10.487677920138353,0.6988086531395874
0.964,10.499000071507277,0.6990251280948692
0.966,10.500562241106671,0.6986167827780131
0.968,10.505421088715757,0.6975104232163
0.97,10.5157318859911,0.6970872351632421
0.972,10.526947998917981,0.6973300297440674
0.974,10.535932707236473,0.6964640604792094
0.976,10.542382583522734,0.6966513504978834
0.978,10.542384814655202,0.6956251875618112
0.98,10.547024701140462,0.696309866928418
0.982,10.552960684928626,0.6961822281495768
0.984,10.562817920580914,0.69681800880126
0.986,10.569225397385123,0.6974390182362774
0.988,10.582580268904115,0.6973398640953248
0.99,10.58980514787808,0.6975410395252778
0.992,10.60456830298085,0.6968877975906351
0.994,10.613109369353007,0.6965669165193622
0.996,10.62294844667303,0.6958408966228156
0.998,10.62553287828056,0.695925116183043
1.0,10.63493024103389,0.6940935113221596
1.002,10.643882093162567,0.6937303668431899
1.004,10.651539435722242,0.6938418998326623
1.006,10.661841447377856,0.6929731899310304
1.008,10.672228461207913,0.6925761245379507
1.01,10.688549777746033,0.6929285299255197
1.012,10.704635122927263,0.6922493118367947
1.014,10.72048593508043,0.691928756754234
1.016,10.734967939969914,0.6925211126784545
1.018,10.754702834028016,0.692744736726662
1.02,10.76630174811457,0.6928609569410064
1.022,10.78559933280759,0.6924938997408276
1.024,10.805904215742094,0.692393157152224
1.026,10.82409106578726,0.6933839692146808
1.028,10.849050688366907,0.6933709021942149
1.03,10.869546298527988,0.6927397439099814
1.032,10.896298734850399,0.6925826318582432
1.034,10.911202253211782,0.6928598430592444
1.036,10.93017731993724,0.6926923975804328
1.038,10.947164863945925,0.6929338848319528
1.04,10.970193592851482,0.6919989012028318
1.042,10.992938340539911,0.6910988718636597
1.044,11.015914149357599,0.6902416000350852
1.046,11.042020995211828,0.6908914664495612
1.048,11.06504820571257,0.6906502141866854
1.05,11.084799986739577,0.6899395308147508
1.052,11.106184458285592,0.689903434417364
1.054,11.130323120791028,0.6893113880173647
1.056,11.148462819889764,0.688742356825684
1.058,11.167281938585916,0.6874619852116401
1.06,11.188331811312516,0.686014855969624
1.062,11.207447669539317,0.6853097964786455
1.064,11.228624280750601,0.6854152955995004
1.066,11.241215084128775,0.6856706385156367
1.068,11.257341942496925,0.6861914203405192
1.07,11.272837467866013,0.6856322745120029
1.072,11.285126868169948,0.6842766847338486
1.074,11.302264687520209,0.6848065153058002
1.076,11.318468019078137,0.6835237317790763
1.078,11.326236291830002,0.6820348013438413
1.08,11.345860016105245,0.6828139581612029
1.082,11.365968930629993,0.6822280012768585
1.084,11.385414472889172,0.6813972233227081
1.086,11.402815835293353,0.6815976874420929
1.088,11.418017153679532,0.6811722037040797
1.09,11.436365810788578,0.6807509449341486
1.092,11.452511356914009,0.6810634627910036
1.094,11.470640320379445,0.6815793720479635
1.096,11.495578525821164,0.6818702765660368
1.098,11.513560361717465,0.6819595783040561
1.1,11.531629856801274,0.680909978396471
1.102,11.548217361176876,0.680685655574243
1.104,11.570860607240041,0.6797345940717452
1.106,11.588574011305951,0.6779655492762974
1.108,11.610560059762655,0.6776920672088288
1.11,11.62884708455755,0.6767834958901516
1.112,11.64744551837142,0.6771727844916182
1.114,11.666538027520653,0.6770970156213814
1.116,11.687749799577322,0.6762365093403063
1.118,11.706024827226065,0.6769355399941573
1.12,11.725769495983892,0.6758422854775605
1.122,11.750024973573433,0.676431050943358
1.124,11.7658360027263,0.6758988076348654
1.126,11.78777417802902,0.6768064969321101
1.128,11.805552802608215,0.6769565994118544
1.13,11.831482705066088,0.6778158058808836
1.132,11.847034818071977,0.6784945023933285
1.134,11.870079009919506,0.6779805854228944
1.136,11.890386019593347,0.677489050166435
1.138,11.907215611062714,0.6788744379417613
1.14,11.920736741806294,0.6788868000688334
1.142,11.934843083719517,0.6784256577414612
1.144,11.944424769336893,0.6778711912382678
1.146,11.956092850755299,0.6774131405893761
1.148,11.96210764922273,0.6766311638344119
1.15,11.968258414018177,0.6765599296691759
1.152,11.97403055855545,0.6759109634268387
1.154,11.983088418898072,0.6764044519117417
1.156,11.988715702130762,0.6771966559779111
1.158,11.994507597339236,0.6762011713218202
1.16,12.000880125475879,0.676871404872192
1.162,12.00790378418621,0.6756531865488619
1.164,12.017436579206796,0.6755216325546073
1.166,12.026108810602166,0.6747256992390859
1.168,12.032998221434454,0.6753778625822953
1.17,12.043495565873208,0.6756004765473818
1.172,12.04864520316169,0.6748310151398184
1.174,12.057637824944052,0.6751906066601403
1.176,12.065655422291758,0.6753211355469707
1.178,12.072513257102576,0.6737093074031896
1.18,12.077731978676493,0.6732179386897069
1.182,12.088587484282225,0.6715761726737915
1.184,12.092220332706594,0.6718077972042091
1.186,12.098435110028937,0.6722152589897278
1.188,12.113095193782407,0.6711808254590762
1.19,12.125768163251001,0.6716912703871266
1.192,12.132818437389284,0.6713636296797423
1.194,12.138705164346984,0.6705025391739912
1.196,12.149241673710684,0.6708508184398052
1.198,12.160201415023513,0.670279701804262
1.2,12.17687935213097,0.6705257865992382
1.202,12.19375968555359,0.6694060753700649
1.204,12.211172886472403,0.6690669907300959
1.206,12.226563868788263,0.6684436264790051
1.208,12.240746123836411,0.6667863556649898
1.21,12.251152004818291,0.666779563397409
1.212,12.268852666222338,0.6664510041101201
1.214,12.283214412422446,0.6674323325787163
1.216,12.299088362236013,0.6670627361925745
1.218,12.31002116083801,0.6671203007424407
1.22,12.327311728070088,0.666804389330376
1.222,12.344008115557324,0.6674175112253606
1.224,12.36207128751169,0.668271734334183
1.226,12.37533158165316,0.6663186061374912
1.228,12.391389418107796,0.6674469716031851
1.23,12.40907390884693,0.6686498846415286
1.232,12.425538527159203,0.6685972264300408
1.234,12.440057199893916,0.667668055657282
1.236,12.45366114389651,0.6676747992188393
1.238,12.466714694084217,0.6667749797011879
1.24,12.479939387559321,0.6666784082151732
1.242,12.48890408986787,0.66627920748245
1.244,12.50344337360682,0.6666569924351724
1.246,12.510957712605219,0.6665875289342323
1.248,12.528080619150998,0.6651908295722331
1.25,12.536733992289236,0.6661123310374708
1.252,12.546000438474627,0.6652704656967222
1.254,12.546762693777398,0.6652941114332552
1.256,12.560406289226508,0.6644196775510092
1.258,12.566945408845974,0.6649638836806431
1.26,12.577000868154908,0.664243071863126
1.262,12.58510635963661,0.6648666711208339
1.264,12.592440480432156,0.6647468885058185
1.266,12.597232808343989,0.6648858669644999
1.268,12.604666361250707,0.6639841842779274
1.27,12.612022508258509,0.6636867698586606
1.272,12.624127258616573,0.6647220970672382
1.274,12.631912366657293,0.665930039928215
1.276,12.641540414059904,0.6663851057499905
1.278,12.653525264358219,0.6659496847146114
1.28,12.660917978122523,0.6669319528038778
1.282,12.670172655558066,0.6676925340085583
1.284,12.68568362119469,0.6688403199306235
1.286,12.701516686282568,0.6691613699112378
1.288,12.720154451533652,0.6698051460295401
1.29,12.739962813227468,0.6704553310004474
1.292,12.751412815010381,0.6710793502857569
1.294,12.770354524405894,0.6706054078813294
1.296,12.784719790760851,0.6695629138158018
1.298,12.801761693307421,0.6702986146973055
1.3,12.828090420788733,0.6708309678923776
1.302,12.842786334799756,0.6699044936322603
1.304,12.865802254179483,0.6709332512282784
1.306,12.882366176458559,0.6713291885779816
1.308,12.89829239113693,0.670714376800119
1.31,12.915021442922768,0.6714472074385477
1.312,12.92633199193646,0.6719552488968104
1.314,12.947325235601449,0.6712274523133598
1.316,12.964843000050184,0.6706002175739288
1.318,12.976366619808594,0.6707089009705989
1.32,12.997930161732635,0.6708038477184162
1.322,13.019595640210627,0.672083446269569
1.324,13.037047077340555,0.6723205226858106
1.326,13.052164860648112,0.6729710150929334
1.328,13.066796243436942,0.6736681759367954
1.33,13.080306368960043,0.6739821986805627
1.332,13.092373407566704,0.6733234096186698
1.334,13.11103687938899,0.6744902122580964
1.336,13.12240298529989,0.6740249775955047
1.338,13.132947346579197,0.6738807393228098
1.34,13.149035784937599,0.6726223756189845
1.342,13.161683465199852,0.6740061008204996
1.344,13.177649177740983,0.6734301474182114
1.346,13.193267712697462,0.6744089861496836
1.348,13.202663086146918,0.6731500594621961
1.35,13.215332266047827,0.6733694377226377
1.352,13.221537561335937,0.6735846708549736
1.354,13.236010950314007,0.6729380038071014
1.356,13.24671348467604,0.6725728009603603
1.358,13.263065644508991,0.6730871109475237
1.36,13.281521358995308,0.6734852772272437
1.362,13.296427485504779,0.6739189208594942
1.364,13.31130309568618,0.6729620442941927
1.366,13.325813063188196,0.6743217626739095
1.368,13.339231341951155,0.6742197653685781
1.37,13.35638198104834,0.6743498442838359
1.372,13.372430130408933,0.6743276589380215
1.374,13.391540923109254,0.6744699060582714
1.376,13.404775800178493,0.674613019062197
1.378,13.42313293872198,0.6737569584629955
1.38,13.439013153665796,0.6741939589468582
1.382,13.456040908531858,0.6744186761179916
1.384,13.468652191099633,0.6740537239116168
1.386,13.482215449052664,0.6740901093644053
1.388,13.502133210655789,0.676173598805675
1.39,13.51595659931453,0.675404231312301
1.392,13.53452826642819,0.6763601547913185
1.394,13.55256411485066,0.6768177855083646
1.396,13.568623836357741,0.676537122511224
1.398,13.586743620532156,0.6765515838284967
1.4,13.606342650456648,0.6770174602530504
1.402,13.622124131538934,0.677619141810066
1.404,13.63508646607742,0.678480613851249
1.406,13.651759031491494,0.6778479699285561
1.408,13.670011170947022,0.6761654891061761
1.41,13.681222816049665,0.6772614019692442
1.412,13.692267585400923,0.6771887002066133
1.414,13.704756458040036,0.6780438212173351
1.416,13.718384393853755,0.6787083980687297
1.418,13.73205995227429,0.6787040988672267
1.42,13.742225725410531,0.6794989191562283
1.422,13.751627496971128,0.6801700143484221
1.424,13.759524482846173,0.6812301952665665
1.426,13.763838953124438,0.6807449105529922
1.428,13.770923145068474,0.6809317521513808
1.43,13.773909669436145,0.6823934690318886
1.432,13.781558759237205,0.6814332235027658
1.434,13.792526768585356,0.6820899473127376
1.436,13.794911097291903,0.6821775211097421
1.438,13.802114708371814,0.6827925388790501
1.44,13.809492297456618,0.6837370100314772
1.442,13.820344990493101,0.684022608505112
1.444,13.82891645679826,0.6836455587244697
1.446,13.83252059436123,0.6834418106518904
1.448,13.843091013810216,0.6849121731961176
1.45,13.847702383640149,0.6839800291459041
1.452,13.854557945861517,0.6834852472793317
1.454,13.853884971735349,0.6834823839239492
1.456,13.855428927027072,0.6848484694225798
1.458,13.856521345193375,0.6852062090754343
1.46,13.859319906055514,0.6852730158754919
1.462,13.863021927913717,0.6848909377793546
1.464,13.872102150311505,0.68617292188566
1.466,13.875078840789188,0.6853360810903032
1.468,13.878258869612065,0.6853156615537735
1.47,13.880432604426346,0.6850682329864333
1.472,13.885745619446242,0.6855509908940548
1.474,13.891447872834837,0.6866564558274963
1.476,13.89963127885558,0.6877695947794055
1.478,13.904517148461814,0.6879821713741202
1.48,13.912348213665743,0.6871347649104812
1.482,13.91589447884463,0.6869734737437262
1.484,13.923448535541944,0.6874950024232082
1.486,13.93208844898838,0.6879755849878955
1.488,13.940826417670573,0.6887962354662279
1.49,13.945088681603323,0.6889492923466722
1.492,13.94738914979338,0.6897523172420887
1.494,13.953225725582923,0.6886048775914803
1.496,13.955748304042324,0.6875295493968977
1.498,13.959097112487038,0.6878013914424661
1.5,13.957115846116587,0.6879539975945295
1.502,13.961678149696198,0.6881920868934962
1.504,13.967514435514477,0.6883154899301771
1.506,13.968856211734154,0.6890168114522311
1.508,13.967066133577273,0.6894766425077431
1.51,13.964668391404711,0.6882661278370382
1.512,13.958633227758611,0.6885494766104383
1.514,13.95882759497972,0.6882348493654022
1.516,13.956742820746467,0.6892811892533245
1.518,13.954541601506435,0.6895526302188902
1.52,13.955148318507904,0.6885955661110204
1.522,13.94555562063185,0.6880740296213156
1.524,13.942548789504379,0.6890697564491814
1.526,13.935026117946556,0.6890652918826778
1.528,13.927085894298719,0.689481315831222
1.53,13.92426792746122,0.6900421140493039
1.532,13.92051726017794,0.6907900857062338
1.534,13.919907307484216,0.6903318496905058
1.536,13.912109884094198,0.6901888028017589
1.538,13.90609470183233,0.6916177998017699
1.54,13.899116710532002,0.6919935059746526
1.542,13.887473420503783,0.6914628037415331
1.544,13.871910433231749,0.6909420286782354
1.546,13.865618012613892,0.6913483027749726
1.548,13.852456088890978,0.6917243021571536
1.55,13.844202720418679,0.6915008898647067
1.552,13.836318557982072,0.6907911643678897
1.554,13.835345515150326,0.6916260511836632
1.556,13.826616022212926,0.6904307414922757
1.558,13.818369478219395,0.6916334242242732
1.56,13.813272540884986,0.691584671303106
1.562,13.803661019674259,0.6915819372726544
1.564,13.79525968119841,0.6918860612915934
1.566,13.785996262052839,0.691697401950885
1.568,13.777305745452683,0.6913522563129454
1.57,13.772792924512572,0.6923363406688976
1.572,13.760713694450686,0.6924337217203247
1.574,13.759589175931863,0.6920028664016074
1.576,13.752120457479862,0.6932075971619072
1.578,13.741490958958781,0.6935980067719327
1.58,13.726256415948326,0.6931093753988078
1.582,13.71427262312946,0.6917523442558001
1.584,13.706900391734692,0.6913765603690504
1.586,13.69551065046536,0.6924537232283968
1.588,13.688565345724083,0.6930091321133325
1.59,13.674798611986631,0.693591006833917
1.592,13.661694145666601,0.6940061757302286
1.594,13.650788113097137,0.6941764401300988
1.596,13.638897544377036,0.695531693578201
1.598,13.636120100463167,0.6954380427082956
1.6,13.623146119425035,0.6953118408184438
1.602,13.614623467505861,0.6958872378923332
1.604,13.60412540608191,0.6956558596311729
1.606,13.59722207293643,0.6960001302029101
1.608,13.590968246870736,0.6973296774346032
1.61,13.575627703642239,0.6959243938330645
1.612,13.568844216153677,0.6957235745710637
1.614,13.557128459016562,0.6951491723506193
1.616,13.546211625600057,0.6959571088187796
1.618,13.534829235708582,0.6964222529718206
1.62,13.522799383392574,0.6968474406261533
1.622,13.508138223630754,0.6985051202379702
1.624,13.501337758653206,0.6975839629732826
1.626,13.488879429664527,0.6981797292567248
1.628,13.48315827060783,0.6995620285602607
1.63,13.469313313505443,0.7000067425426272
1.632,13.459010892807617,0.7003616034943092
1.634,13.450606597824859,0.7011581020393003
1.636,13.448994838604637,0.7012561834410361
1.638,13.44024892758539,0.703529992725744
1.64,13.433695195475039,0.703751179198277
1.642,13.425901303298756,0.7041191100589977
1.644,13.41794588401819,0.7037031007707226
1.646,13.4158085128538,0.7042185611690215
1.648,13.411981111263813,0.7049753234377927
1.65,13.407053751774951,0.7044560584817001
1.652,13.408817608047874,0.7031670008108465
1.654,13.400279325759866,0.7038750135795521
1.656,13.391707981049622,0.7039204874087054
1.658,13.384897314529427,0.7033918665846738
1.66,13.379905099265459,0.7029893766581266
1.662,13.376353546111572,0.7029691167379271
1.664,13.367247539379383,0.702815406113409
1.666,13.360642670258297,0.7032223609704412
1.668,13.353691482413177,0.7023394982251412
1.67,13.349448273913337,0.7018143025388238
1.672,13.341397421643407,0.7022318409994306
1.674,13.334185033967715,0.7023303195981753
1.676,13.3332071994512,0.7015319024787636
1.678,13.332460097682599,0.699862612170954
1.68,13.329260317355494,0.700235995141153
1.682,13.326614188883248,0.6997165902941085
1.684,13.324189646745916,0.6990328719125827
1.686,13.317457595711401,0.6978966847848497
1.688,13.309328912270843,0.6985249384150629
1.69,13.305491054066778,0.6993357607095954
1.692,13.3031319796097,0.6995787375312135
1.694,13.301765215764464,0.6980441450062882
1.696,13.296600318256928,0.6990768485425543
1.698,13.292683652554103,0.6983777154464108
1.7,13.286842599250251,0.6984911541447779
1.702,13.286530086968295,0.6986991769475088
1.704,13.280283009914577,0.6981770602396751
1.706,13.276139199442921,0.7010591547378691
1.708,13.267767135745615,0.7002135780190308
1.71,13.265092892884734,0.699528196823641
1.712,13.261476534078893,0.6992032269945849
1.714,13.266752902873481,0.6993993134486092
1.716,13.260286273964907,0.6999626790283108
1.718,13.261237569004457,0.7003088876520699
1.72,13.258944744618965,0.7004405302919933
1.722,13.259927223685652,0.699811137523122
1.724,13.256270721388338,0.6988707491266263
1.726,13.248843681303141,0.6987377435303188
1.728,13.237827854591693,0.6971086760641508
1.73,13.228731798411204,0.6954400537133228
1.732,13.226812841322376,0.6950225697346312
1.734,13.224662220872172,0.6942780924526746
1.736,13.218107777775066,0.6950150845433836
1.738,13.214116966975553,0.6944283345535233
1.74,13.209196259908525,0.6952025972383734
1.742,13.201978604168257,0.6957311778668521
1.744,13.204460197222945,0.69574839542455
1.746,13.202897980391707,0.6953246932471242
1.748,13.19721623447573,0.6952770884909848
1.75,13.197978533119954,0.6950058154590447
1.752,13.190744919305445,0.6948468538749897
1.754,13.185858007986093,0.694461916914942
1.756,13.184088540801126,0.6946563403832721
1.758,13.181007255800086,0.695976866490606
1.76,13.17501152026407,0.694944789446367
1.762,13.170205889512465,0.6941495769659756
1.764,13.168697115094092,0.6932565335942995
1.766,13.166377825592983,0.6928701269369961
1.768,13.158140737241036,0.6928880190951702
1.77,13.154610647716613,0.6925878871944743
1.772,13.153938936151773,0.6930854028995301
1.774,13.144395277394331,0.6936189416103856
1.776,13.134567863893468,0.693150337947044
1.778,13.12210918515344,0.6933674541292963
1.78,13.117344418695017,0.693362740595351
1.782,13.108627035898815,0.6934070544217616
1.784,13.107216022728242,0.6947695536547714
1.786,13.106641682656825,0.6936441314569196
1.788,13.10564836275018,0.6936791333166666
1.79,13.104792490800607,0.6941508774256175
1.792,13.10584367263431,0.6927951217571071
1.794,13.105360320662317,0.6926913489388741
1.796,13.10112071907294,0.6934110907229559
1.798,13.096835863277523,0.6919685373550056
1.8,13.09586977796172,0.6919639407787943
1.802,13.100975738451858,0.6927023765906722
1.804,13.101672467474602,0.692477144196488
1.806,13.092871709877882,0.6922631949611456
1.808,13.094919083623195,0.69206909235847
1.81,13.091872126967797,0.69067907367712
1.812,13.093626466146652,0.6905168395644036
1.814,13.096000243557764,0.6913217112284225
1.816,13.092262102338704,0.6910178469136632
1.818,13.089806843235934,0.6905452209493664
1.82,13.081431763191613,0.6901329811711099
1.822,13.083203987711741,0.6901652306426964
1.824,13.07881027008244,0.6894919439053955
1.826,13.077968016327734,0.6891678272223829
1.828,13.07342301327329,0.6891399897411589
1.83,13.069317343952946,0.6881544093660331
1.832,13.065935179031408,0.6881294419926174
1.834,13.061237111647586,0.688263709124363
1.836,13.057809571825594,0.6888386504634252
1.838,13.052093228123656,0.6883438582801649
1.84,13.056517944063375,0.6896737879550501
1.842,13.056952058239185,0.6901142742213363
1.844,13.05575480729044,0.6885855068738471
1.846,13.051805777800961,0.6898885434088461
1.848,13.054540349375698,0.6894717568336859
1.85,13.048848034864825,0.6883477118819942
1.852,13.049352205818527,0.68909581432307
1.854,13.049685633283719,0.6889514037297012
1.856,13.053417233216235,0.6885856090120934
1.858,13.050071896670412,0.6876899064834329
1.86,13.051032377629948,0.6864393218418634
1.862,13.046234363313637,0.686492747662029
1.864,13.044505414082035,0.6859609544029956
1.866,13.042811975018056,0.68619606119172
1.868,13.0373115549852,0.6857212643095726
1.87,13.040048774411195,0.6856884422166553
1.872,13.039027028069091,0.6868505228618452
1.874,13.033911730720597,0.6868001839187388
1.876,13.03581359053146,0.6879606304884074
1.878,13.038781468660721,0.6882585638913613
1.88,13.045040660651436,0.6882097742271633
1.882,13.044901573147284,0.6885417206645983
1.884,13.048164048225111,0.6886370042284637
1.886,13.05011442188615,0.6886553806218856
1.888,13.05555027288508,0.6885042725983396
1.89,13.060199333974005,0.6907288214872506
1.892,13.061476729547346,0.6912620777785965
1.894,13.071702980176434,0.6918614330400147
1.896,13.07635867254169,0.6915474946217312
1.898,13.084013211462459,0.6926025933820991
1.9,13.086505758559262,0.6936294157913908
1.902,13.095780004240703,0.6934237107490788
1.904,13.097435398142737,0.6946680941379543
1.906,13.104981145733042,0.6953011065777249
1.908,13.11592283973491,0.6955913741245041
1.91,13.129999525630511,0.6962282939546892
1.912,13.142889858691422,0.6958255684538955
1.914,13.144108076084882,0.695691507416819
1.916,13.1509870632903,0.6966609127072441
1.918,13.162463928132638,0.6952052755278086
1.92,13.173444666319098,0.695588526164131
1.922,13.182291537984677,0.6960178144364745
1.924,13.183516406560303,0.6961418610286467
1.926,13.19548707150649,0.6972353423760828
1.928,13.202689225938924,0.6960666360294819
1.93,13.211474331722762,0.6970916263850986
1.932,13.21742014679513,0.6980069682014982
1.934,13.223211813481283,0.6993752363892453
1.936,13.22225426159688,0.6997175228543335
